court,casenum,file_date,top_ct_desc,top_ct_statute
CANADIAN,CF-2017-00893,2017-11-30,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2017-00896,2017-12-05,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS,63.2.415.C
CANADIAN,CF-2017-00897,2017-12-05,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS,63.2.415.C
CANADIAN,CF-2017-00900,2017-12-06,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2017-00902,2017-12-06,TRAFFICKING IN ILEGAL DRUGS,63.2.415
CANADIAN,CF-2017-00903,2017-12-06,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2017-00904,2017-12-06,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2017-00917,2017-12-12,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2017-00921,2017-12-13,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2017-00932,2017-12-18,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS,63.2.415.C
CANADIAN,CF-2017-00934,2017-12-18,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS,63.2.415.C
CANADIAN,CF-2017-00939,2017-12-18,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2017-00957,2017-12-22,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2017-00958,2017-12-22,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00002,2018-01-04,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00003,2018-01-04,TRAFFICKING IN ILLEGAL DRUGS TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00005,2018-01-04,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00006,2018-01-04,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00011,2018-01-08,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00015,2018-01-09,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS,63.2.415.C
CANADIAN,CF-2018-00028,2018-01-12,TRAFFICKING IN ILLEGAL DRUGS,"63.2.415.C.1.a.,2.416"
CANADIAN,CF-2018-00042,2018-01-24,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00044,2018-01-24,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00047,2018-01-24,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00048,2018-01-25,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS,63.2.415.C
CANADIAN,CF-2018-00049,2018-01-25,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS,63.2.415.C
CANADIAN,CF-2018-00051,2018-01-25,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00069,2018-02-01,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00072,2018-02-01,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00075,2018-02-06,TRAFFICKING IN ILLEGAL DRUGS,"63.2.415.C.1.a.,2.416"
CANADIAN,CF-2018-00077,2018-02-06,TRAFFICKING IN ILLEGAL DRUGS,"63.2.415.C.1.a.,2.416"
CANADIAN,CF-2018-00080,2018-02-06,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00081,2018-02-06,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00082,2018-02-06,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00088,2018-02-07,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00089,2018-02-07,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00090,2018-02-07,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00092,2018-02-07,TRAFFICKING IN ILLEGAL DRUGS (SEE AMENDED INFO),63.2.415.C
CANADIAN,CF-2018-00138,2018-02-26,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00148,2018-02-28,TRAFFICKING IN ILLEGAL DRUGS - MARIJUANA,63.2.415
CANADIAN,CF-2018-00149,2018-02-28,TRAFFICKING IN ILLEGAL DRUGS - MARIJUANA,63.2.415
CANADIAN,CF-2018-00162,2018-03-06,TRAFFICKING IN ILLEGAL DRUGS,"63.2.415.C.2.a.,2.416"
CANADIAN,CF-2018-00169,2018-03-06,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00188,2018-03-13,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00201,2018-03-19,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00204,2018-03-20,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00208,2018-03-22,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00214,2018-03-22,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00216,2018-03-27,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS,63.2.415.C
CANADIAN,CF-2018-00217,2018-03-27,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS,63.2.415.C
CANADIAN,CF-2018-00222,2018-03-27,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00225,2018-03-27,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS,63.2.415.C
CANADIAN,CF-2018-00232,2018-03-29,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00233,2018-03-29,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00234,2018-03-29,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00241,2018-03-30,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00242,2018-03-30,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00284,2018-04-23,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00285,2018-04-23,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00286,2018-04-23,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00287,2018-04-23,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00304,2018-04-27,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00311,2018-04-27,TRAFFICKING IN ILLEGAL DRUGS,"63.2.415.C.1.a.,2.416"
CANADIAN,CF-2018-00322,2018-05-03,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00323,2018-05-03,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00347,2018-05-16,TRAFFICKING IN ILLEGAL DRUGS,"63.2.415.C.1.a.,2.416"
CANADIAN,CF-2018-00348,2018-05-16,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00349,2018-05-16,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00360,2018-05-22,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00370,2018-05-25,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00378,2018-05-25,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00405,2018-06-06,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00416,2018-06-08,TRAFFICKING IN ILLEGAL DRUGS,"63.2.415.C.1.a.,2.416"
CANADIAN,CF-2018-00417,2018-06-08,TRAFFICKING IN ILLEGAL DRUGS,"63.2.415.C.1.a.,2.416"
CANADIAN,CF-2018-00424,2018-06-13,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00462,2018-06-28,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00467,2018-06-29,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00468,2018-06-29,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00469,2018-06-29,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00478,2018-07-03,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS,63.2.415.C
CANADIAN,CF-2018-00480,2018-07-05,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS,63.2.415.C
CANADIAN,CF-2018-00481,2018-07-05,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00482,2018-07-05,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00510,2018-07-19,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS,63.2.415.C
CANADIAN,CF-2018-00511,2018-07-19,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS,63.2.415.C
CANADIAN,CF-2018-00512,2018-07-19,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00540,2018-08-08,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00547,2018-08-08,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00548,2018-08-08,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00577,2018-09-04,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00578,2018-09-04,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00590,2018-09-06,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00614,2018-09-18,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00615,2018-09-18,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00616,2018-09-18,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00617,2018-09-18,TRAFFICKING IN ILLEGAL DRUGS,63.415
CANADIAN,CF-2018-00619,2018-09-20,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS,63.2.415.4.C
CANADIAN,CF-2018-00662,2018-10-11,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00663,2018-10-11,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00674,2018-10-18,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00680,2018-10-23,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00681,2018-10-23,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00721,2018-11-13,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00722,2018-11-13,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00723,2018-11-13,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00729,2018-11-20,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS,63.2.415.4.C
CANADIAN,CF-2018-00731,2018-11-20,ACCESSORY TO TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2018-00739,2018-12-03,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2019-00033,2019-01-18,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS,63.2.415.C
CANADIAN,CF-2019-00050,2019-01-28,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2019-00067,2019-02-05,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2019-00084,2019-02-12,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS,63.2.415.C.2.c
CANADIAN,CF-2019-00087,2019-02-13,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2019-00131,2019-03-04,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2019-00132,2019-03-05,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2019-00157,2019-03-21,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2019-00158,2019-03-21,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2019-00159,2019-03-21,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2019-00160,2019-03-26,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2019-00161,2019-03-26,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2019-00195,2019-04-24,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2019-00197,2019-04-25,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2019-00211,2019-05-02,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2019-00212,2019-05-02,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2019-00254,2019-05-30,TRAFFICKING IN ILLEGAL DRUGS,63.4.415
CANADIAN,CF-2019-00255,2019-05-30,TRAFFICKING IN ILLEGAL DRUGS,63.5.415
CANADIAN,CF-2019-00258,2019-06-03,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2019-00261,2019-06-04,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2019-00291,2019-06-17,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2019-00303,2019-06-25,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2019-00304,2019-06-25,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2019-00322,2019-07-03,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2019-00334,2019-07-11,TRAFFICKING IN ILLEGAL DRUGS,63.2.415.C
CANADIAN,CF-2019-00343,2019-07-18,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2019-00344,2019-07-19,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS,63.2.415.C
CANADIAN,CF-2019-00373,2019-08-01,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2019-00393,2019-08-13,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2019-00396,2019-08-13,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2019-00405,2019-08-19,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2019-00406,2019-08-19,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2019-00409,2019-08-21,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2019-00411,2019-08-22,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2019-00425,2019-08-26,DRUG TRAFFICKING MARIHUANA 25 LBS OR MORE (NOT USING MV),63.2.415
CANADIAN,CF-2019-00434,2019-08-27,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2019-00436,2019-08-27,TRAFFICKING IN ILLEGAL DRUGS,63.2.4005
CANADIAN,CF-2019-00456,2019-09-04,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS,63.2.415.C
CANADIAN,CF-2019-00457,2019-09-04,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2019-00460,2019-09-05,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS,63.2.415.C
CANADIAN,CF-2019-00526,2019-10-08,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2019-00527,2019-10-08,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2019-00554,2019-10-21,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2019-00555,2019-10-21,DRUG TRAFFICKING AMPHETAMINE OR METHAMPHETAMINE 20 GRAMS OR MORE (NOT USING MV),63.2.415
CANADIAN,CF-2019-00584,2019-11-05,TRAFFICKING IN ILLEGAL DRUGS,63.2.405
CANADIAN,CF-2019-00585,2019-11-05,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2019-00593,2019-11-12,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2019-00613,2019-11-26,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2019-00614,2019-11-26,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2019-00626,2019-12-09,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2019-00627,2019-12-09,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2019-00632,2019-12-10,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2019-00637,2019-12-10,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2019-00638,2019-12-10,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2019-00658,2019-12-20,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2020-00005,2020-01-08,AGGRAVATED TRAFFICKING IN ILLEGAL DRUGS,63.2.415.C
CANADIAN,CF-2020-00046,2020-02-07,TRAFFICKING IN ILLEGAL DRUG,63.2.415
CANADIAN,CF-2020-00059,2020-02-13,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CANADIAN,CF-2020-00075,2020-02-21,TRAFFICKING IN ILLEGAL DRUGS,63.2.415
CARTER,CF-2017-00009,2017-01-04,TRAFFICKING IN ILLEGAL DRUGS,NA
CARTER,CF-2017-00085,2017-02-15,TRAFFICKING IN ILLEGAL DRUGS-METHAMPHETAMINE,NA
CARTER,CF-2017-00176,2017-03-23,TRAFFICKING IN ILLEGAL DRUGS-METHAMPHETAMINE,NA
CARTER,CF-2017-00218,2017-04-06,TRAFFICKING IN METHAMPHETAMINE,NA
CARTER,CF-2017-00245,2017-04-17,TRAFFICKING IN ILLEGAL DRUGS-METHAMPHETAMINE,NA
CARTER,CF-2017-00249,2017-04-18,TRAFFICKING IN ILLEGAL DRUGS,NA
CARTER,CF-2017-00393,2017-06-16,TRAFFICKING IN METHAMPHETAMINE,NA
CARTER,CF-2017-00423,2017-06-21,TRAFFICKING IN ILLEGAL DRUGS,NA
CARTER,CF-2017-00436,2017-06-27,TRAFFICKING IN ILLEGAL DRUGS,NA
CARTER,CF-2017-00500,2017-08-01,TRAFFICKING IN ILLEGAL DRUGS,NA
CARTER,CF-2017-00527,2017-08-21,TRAFFICKING IN ILLEGAL DRUGS,NA
CARTER,CF-2017-00543,2017-09-01,TRAFFICKING IN ILLEGAL DRUGS,NA
CARTER,CF-2017-00556,2017-09-11,TRAFFICKING IN ILLEGAL DRUGS,NA
CARTER,CF-2017-00573,2017-10-04,TRAFFICKING IN ILLEGAL DRUGS,NA
CARTER,CF-2017-00582,2017-10-11,TRAFFICKING IN ILLEGAL DRUGS,NA
CARTER,CF-2017-00589,2017-10-17,TRAFFICKING IN ILLEGAL DRUGS,NA
CARTER,CF-2017-00646,2017-12-11,TRAFFICKING IN ILLEGAL DRUGS,NA
CARTER,CF-2017-00671,2017-12-27,TRAFFICKING IN ILLEGAL DRUGS-METHAMPHETAMINE,NA
CARTER,CF-2018-00052,2018-01-29,TRAFFICKING IN ILLEGAL DRUGS,NA
CARTER,CF-2018-00074,2018-02-12,TRAFFICKING IN ILLEGAL DRUGS - COUNT REDUCED,NA
CARTER,CF-2018-00141,2018-03-28,TRAFFICKING IN ILLEGAL DRUGS - COUNT REDUCED,NA
CARTER,CF-2018-00235,2018-05-18,TRAFFICKING IN ILLEGAL DRUGS,NA
CARTER,CF-2018-00243,2018-05-23,TRAFFICKING IN ILLEGAL DRUGS,NA
CARTER,CF-2018-00253,2018-06-01,TRAFFICKING IN ILLEGAL DRUGS,NA
CARTER,CF-2018-00310,2018-07-02,TRAFFICKING IN ILLEGAL DRUGS,NA
CARTER,CF-2018-00316,2018-07-09,TRAFFICKING IN ILLEGAL DRUGS,NA
CARTER,CF-2018-00346,2018-07-23,TRAFFICKING IN ILLEGAL DRUGS,NA
CARTER,CF-2018-00349,2018-07-24,TRAFFICKING IN ILLEGAL DRUGS,NA
CARTER,CF-2018-00359,2018-07-30,TRAFFICKING IN ILLEGAL DRUGS-METHAMPHETAMINE,NA
CARTER,CF-2018-00383,2018-08-09,TRAFFICKING IN ILLEGAL DRUGS,NA
CARTER,CF-2018-00398,2018-08-17,TRAFFICKING IN CONTROLLED DANGEROUS SUBSTANCES,NA
CARTER,CF-2018-00433,2018-09-12,TRAFFICKING IN ILLEGAL DRUGS,NA
CARTER,CF-2018-00437,2018-09-13,TRAFFICKING IN ILLEGAL DRUGS-METHAMPHETAMINE,NA
CARTER,CF-2018-00458,2018-10-01,TRAFFICKING IN ILLEGAL DRUGS,NA
CARTER,CF-2018-00467,2018-10-09,TRAFFICKING IN ILLEGAL DRUGS,NA
CARTER,CF-2018-00556,2018-11-28,TRAFFICKING IN ILLEGAL DRUGS,NA
CARTER,CF-2018-00598,2018-12-26,TRAFFICKING IN ILLEGAL DRUGS-METHAMPHETAMINE,NA
CARTER,CF-2019-00072,2019-02-12,TRAFFICKING IN ILLEGAL DRUGS,NA
CARTER,CF-2019-00097,2019-03-01,TRAFFICKING IN ILLEGAL DRUGS,NA
CARTER,CF-2019-00100,2019-03-04,TRAFFICKING IN ILLEGAL DRUGS,NA
CARTER,CF-2019-00118,2019-03-08,TRAFFICKING IN ILLEGAL DRUGS,NA
CARTER,CF-2019-00151,2019-04-04,TRAFFICKING IN ILLEGAL DRUGS,NA
CARTER,CF-2019-00207,2019-05-07,TRAFFICKING IN ILLEGAL DRUGS,NA
CARTER,CF-2019-00269,2019-06-14,TRAFFICKING IN ILLEGAL DRUGS,NA
CARTER,CF-2019-00288,2019-07-01,TRAFFICKING IN ILLEGAL DRUGS,NA
CARTER,CF-2019-00383,2019-09-03,TRAFFICKING IN ILLEGAL DRUGS,NA
CARTER,CF-2019-00386,2019-09-03,TRAFFICKING IN ILLEGAL DRUGS,NA
CARTER,CF-2019-00432,2019-10-03,TRAFFICKING IN ILLEGAL DRUGS,NA
CARTER,CF-2019-00439,2019-10-08,TRAFFICKING IN ILLEGAL DRUGS,NA
CARTER,CF-2020-00042,2020-02-10,TRAFFICKING IN ILLEGAL DRUGS,NA
CHEROKEE,CF-2017-00103,2017-02-06,TRAFFICKING IN ILLEGAL DRUGS,NA
CHEROKEE,CF-2017-00109,2017-02-07,TRAFFICKING IN ILLEGAL DRUGS,NA
CHEROKEE,CF-2017-00125,2017-02-14,TRAFFICKING IN ILLEGAL DRUGS,NA
CHEROKEE,CF-2017-00189,2017-03-07,TRAFFICKING IN ILLEGAL DRUGS,NA
CHEROKEE,CF-2017-00211,2017-03-13,TRAFFICKING IN ILLEGAL DRUGS,NA
CHEROKEE,CF-2017-00255,2017-03-28,TRAFFICKING IN ILLEGAL DRUGS,NA
CHEROKEE,CF-2017-00314,2017-04-13,TRAFFICKING IN ILLEGAL DRUGS,NA
CHEROKEE,CF-2017-00341,2017-04-25,TRAFFICKING IN ILLEGAL DRUGS,NA
CHEROKEE,CF-2017-00410,2017-05-17,TRAFFICKING IN ILLEGAL DRUGS,NA
CHEROKEE,CF-2017-00417,2017-05-17,TRAFFICKING IN ILLEGAL DRUGS,NA
CHEROKEE,CF-2017-00469,2017-06-05,TRAFFICKING IN ILLEGAL DRUGS,NA
CHEROKEE,CF-2017-00476,2017-06-08,TRAFFICKING IN ILLEGAL DRUGS,NA
CHEROKEE,CF-2017-00477,2017-06-08,TRAFFICKING IN ILLEGAL DRUGS,NA
CHEROKEE,CF-2017-00478,2017-06-08,TRAFFICKING IN ILLEGAL DRUGS,NA
CHEROKEE,CF-2017-00479,2017-06-12,TRAFFICKING IN ILLEGAL DRUGS,NA
CHEROKEE,CF-2017-00541,2017-07-10,TRAFFICKING IN ILLEGAL DRUGS,NA
CHEROKEE,CF-2017-00570,2017-07-18,TRAFFICKING IN ILLEGAL DRUGS,NA
CHEROKEE,CF-2017-00573,2017-07-18,TRAFFICKING IN ILLEGAL DRUGS,NA
CHEROKEE,CF-2017-00678,2017-09-14,TRAFFICKING IN ILLEGAL DRUGS,NA
CHEROKEE,CF-2017-00747,2017-10-16,TRAFFICKING IN ILLEGAL DRUGS,NA
CHEROKEE,CF-2017-00766,2017-10-24,TRAFFICKING IN ILLEGAL DRUGS,NA
CHEROKEE,CF-2017-00770,2017-10-24,TRAFFICKING IN ILLEGAL DRUGS,NA
CHEROKEE,CF-2017-00826,2017-11-27,TRAFFICKING IN ILLEGAL DRUGS,NA
CHEROKEE,CF-2018-00269,2018-06-20,TRAFFICKING IN ILLEGAL DRUGS,NA
CHEROKEE,CF-2018-00399,2018-09-04,TRAFFICKING IN ILLEGAL DRUGS,NA
CHEROKEE,CF-2018-00512,2018-12-03,TRAFFICKING IN ILLEGAL DRUGS,NA
CHEROKEE,CF-2018-00513,2018-12-03,TRAFFICKING IN ILLEGAL DRUGS,NA
CHEROKEE,CF-2018-00534,2018-12-20,TRAFFICKING IN METHAMPHETAMINES,NA
CHEROKEE,CF-2018-00535,2018-12-20,TRAFFICKING IN ILLEGAL DRUGS,NA
CHEROKEE,CF-2018-00535,2018-12-20,TRAFFICKING IN ILLEGAL DRUGS,NA
CHEROKEE,CF-2019-00043,2019-02-03,TRAFFICKING IN ILLEGAL DRUGS,NA
CHEROKEE,CF-2019-00060,2019-02-15,TRAFFICKING IN ILLEGAL DRUGS,NA
CHEROKEE,CF-2019-00068,2019-03-01,TRAFFICKING IN ILLEGAL DRUGS,NA
CHEROKEE,CF-2019-00069,2019-03-01,TRAFFICKING IN ILLEGAL DRUGS,NA
CHEROKEE,CF-2019-00080,2019-03-11,AGGRAVATED TRAFFICKIG IN ILLEGAL DRUGS,NA
CHEROKEE,CF-2019-00117,2019-04-03,TRAFFICKING IN ILLEGAL DRUGS,NA
CHEROKEE,CF-2019-00172,2019-05-24,TRAFFICKING IN ILLEGAL DRUGS,NA
CHEROKEE,CF-2019-00266,2019-08-08,TRAFFICKING IN ILLEGAL DRUGS,NA
CHEROKEE,CF-2019-00296,2019-08-28,TRAFFICKING IN ILLEGAL DRUGS,NA
CHEROKEE,CF-2019-00316,2019-09-26,AGGRAVATED TRAFFICKIG IN ILLEGAL DRUGS,NA
CHEROKEE,CF-2020-00017,2020-01-16,TRAFFICKING IN ILLEGAL DRUGS,NA
CHOCTAW,CF-2017-00034,2017-02-08,TRAFFICKING IN ILLEGAL DRUGS (FELONY),NA
CHOCTAW,CF-2017-00075,2017-03-22,TRAFFICKING IN ILLEGAL DRUGS (FELONY),NA
CHOCTAW,CF-2017-00076,2017-03-22,TRAFFICKING IN ILLEGAL DRUGS (FELONY),NA
CHOCTAW,CF-2017-00099,2017-04-21,TRAFFICKING IN ILLEGAL DRUGS (FELONY),NA
CHOCTAW,CF-2018-00002,2018-01-10,TRAFFICKING IN ILLEGAL DRUGS (FELONY),NA
